rot	tilt	psi
79.0972	27.6179	-70.2151
121.0149	80.9776	-87.0175
124.758	51.3888	-55.885
-179.6367	23.297	-11.197
133.7918	60.6972	-95.2223
-17.7191	128.2357	-75.241
62.4902	20.2696	-170.8654
149.8731	78.2586	38.2111
147.7952	74.3508	-143.7198
74.6363	70.2201	61.3806
-46.4431	75.6518	140.6699
81.2773	109.0169	133.0342
38.8917	98.2147	113.9075
-44.522	115.9603	38.6803
105.5292	56.4354	54.1588
47.6647	84.6727	58.887
136.8058	67.1182	151.3389
66.0308	120.776	23.1655
64.8645	113.2467	-164.3446
144.6653	0.3541	150.6616
-53.3445	124.7195	109.2621
-151.5042	108.1809	136.0858
138.444	90.4443	-81.0077
-32.7448	2.8047	4.5564
-133.7113	3.3748	-73.6208
-11.4536	130.9591	97.6595
131.254	36.2841	-157.8817
28.7772	79.0284	174.3845
-149.1732	21.8732	177.8043
-158.2966	49.7484	59.2552
105.1272	37.276	168.2129
72.8504	20.4249	97.4376
65.4329	20.801	-78.4317
153.7522	41.7099	-113.9764
-90.4373	97.2922	173.5255
-88.2417	104.1516	-7.3284
139.688	159.4366	-159.5421
-60.0888	165.1071	39.214
-160.5188	34.8083	127.0307
19.047	52.4101	-33.5992
167.4455	30.9879	132.1373
-6.2398	79.0466	-122.7319
-8.2126	81.8574	59.0013
85.4399	62.3307	102.5664
84.8786	63.1963	-76.5878
75.0683	36.0339	130.5642
4.1366	96.0469	-162.2847
6.7216	101.4717	20.0092
-132.8287	85.5238	42.9743
1.3246	137.2805	-172.4748
-106.0781	26.2798	150.5539
-38.7442	39.5712	-58.6393
-95.2447	80.5963	145.2938
58.1551	127.4621	-73.6481
-175.6214	39.696	172.0281
140.1607	58.5658	-154.5612
122.9307	97.9427	-136.4248
-99.4635	122.077	57.6001
80.7031	150.7319	161.8133
52.4391	148.9664	0.0152
68.0689	60.4402	-158.3091
-50.0409	33.2698	116.7374
-71.429	49.3109	-47.8179
-50.7622	150.4293	81.0045
-132.6799	25.8686	69.8568
-61.2848	142.5764	98.7322
37.5877	142.8084	56.6686
64.3852	84.3759	84.442
62.1347	82.8635	-96.7144
16.2159	113.9247	-20.1076
17.9493	110.4755	161.9546
-8.5779	110.7656	-138.0206
-4.4156	113.534	47.5172
-93.9207	68.3627	23.0269
167.9593	59.6657	48.9197
143.7725	66.7394	148.6644
32.4275	87.0688	-45.2251
114.7061	104.2396	46.5417
-99.1882	83.8846	-103.3099
137.1371	47.5043	-77.09
-61.0753	22.1953	39.8594
78.6737	75.0216	178.192
169.3578	114.6053	-28.1829
-135.292	146.2577	-83.6398
-133.3528	145.9916	96.5641
51.8527	28.4638	-100.5479
52.0452	63.9365	-65.8839
53.6113	61.7884	114.4955
72.9325	57.7202	150.7143
-175.2469	23.302	70.8588
92.1812	130.4399	-106.9333
-31.9264	38.4307	58.6602
-49.5906	48.1253	167.8355
-100.7428	6.5525	82.1222
95.8298	12.1147	-164.0675
100.5214	17.6619	14.0907
-134.5298	63.8451	-168.6331
-130.6751	66.4073	9.119
33.0904	72.0225	179.3724
-179.0564	89.8704	136.4981
-59.8292	125.6281	17.5947
151.7281	159.3296	168.4412
-144.6555	157.6097	127.2149
-29.8056	88.824	-164.0447
95.2566	135.038	45.7292
-150.2647	125.9853	-103.4097
-173.5326	50.3263	21.2792
-127.6838	88.763	-107.8212
149.9539	27.9243	-16.5917
-36.9793	111.6674	-81.5636
-34.1699	111.317	99.466
151.7443	94.5148	-14.8229
152.4151	91.9646	168.0283
47.3862	110.4016	-45.1818
-53.9492	119.0323	119.3474
-160.2549	108.9817	-171.6296
-174.7632	48.8693	40.1023
90.8184	74.1735	94.1266
86.8977	76.4232	-84.8778
69.3055	98.6085	-53.7557
154.1813	150.1246	127.6774
-62.3044	81.8488	107.6679
-66.8574	79.2632	-75.8053
-153.5048	111.6582	-88.8283
146.19	152.0518	-33.6833
69.6059	109.0686	45.421
-110.9417	126.057	142.2866
-33.7318	144.2154	148.8731
-85.4494	89.088	10.4656
-85.7127	85.3056	-168.1145
-58.543	68.2693	-18.2946
-98.1687	142.3917	-44.7596
43.1475	104.9008	-35.4641
173.3634	62.8537	142.6164
-175.5968	55.6444	64.6314
-179.8885	55.0229	-117.1472
24.2622	119.6441	124.1014
22.3017	122.2185	-58.3133
-118.0161	137.6143	-88.2716
49.0403	67.1063	67.7017
-54.2595	129.2892	-106.3582
115.2628	111.1762	58.5548
-11.7641	72.0379	136.4795
-20.9828	57.7762	-48.4823
-18.4223	54.8496	131.5038
155.0638	17.098	-35.9719
28.3832	111.1528	18.6862
45.6698	120.1851	-121.388
-46.7465	162.1957	130.8392
-63.2967	98.3523	-122.6228
-174.5005	86.9875	109.5621
-30.3524	115.0559	129.5525
-71.4906	114.4837	-168.4866
-67.2451	123.4351	17.8763
-79.8091	124.2841	-152.8747
-75.3736	124.6733	28.7771
61.8764	21.191	87.5474
2.0939	20.6703	46.9958
1.3135	17.3213	-123.8268
-26.8547	62.0316	-174.0313
177.9701	117.5083	49.849
-178.6209	113.0525	-123.7777
111.3436	55.9537	-72.9896
170.5788	49.9547	-74.1906
-9.4413	46.327	103.015
113.7926	76.1147	86.2692
24.5499	152.5609	25.6893
-44.86	136.5661	-22.4858
-140.3386	70.7419	129.9489
82.7425	42.4935	132.6744
81.2289	46.2907	-45.2079
145.527	138.9253	85.5658
-62.182	157.9297	88.4457
-95.3867	87.2141	100.3491
-98.7527	86.5618	-80.875
-72.031	96.9733	-96.6613
62.7194	118.7918	106.366
68.9963	148.9277	-137.4333
11.4856	66.7125	90.2355
-134.0246	117.6199	8.9502
168.3602	22.7947	155.0242
-1.5286	146.5118	-107.8151
-0.1295	34.103	-107.1808
29.2472	106.0711	55.7942
-70.9479	108.3264	24.2202
176.553	40.9132	113.8342
154.1114	110.5458	-2.628
147.6819	113.5695	176.752
-21.0869	145.3214	130.591
4.8105	131.896	45.5538
4.8188	130.0734	-134.7924
-110.481	51.9845	86.9555
-106.1094	32.6819	156.2698
-103.6647	37.1645	-29.7999
-56.2605	84.6479	-96.1473
-177.6476	101.4744	-147.7235
-174.5089	104.991	32.2086
128.782	135.8656	-109.1828
-128.9035	131.0614	-63.7344
-71.5352	71.4457	111.1225
129.3517	7.9652	-13.4715
-31.9246	31.8668	-69.6249
-27.0938	31.0953	106.2545
122.9605	27.1624	-153.1811
172.7345	32.9031	120.2609
164.1541	28.5657	-45.5396
-155.2343	75.0184	61.9107
50.6079	50.3065	87.8574
116.4708	163.4312	-123.1915
148.1365	40.3924	-55.56
-157.2105	21.7325	92.9065
60.2588	134.421	16.8101
-141.9635	65.9774	142.795
-24.6965	104.6828	5.0441
-173.1267	42.5604	-39.4475
-169.8227	39.1412	136.9574
-75.4942	127.3644	-141.2693
14.8277	137.3689	-160.5167
33.7029	67.4749	90.8746
25.1103	45.2513	46.0912
61.962	79.2099	-31.9974
142.3728	115.1418	-40.2422
-114.698	70.8878	-127.0178
-72.246	167.5031	14.8687
155.155	146.4869	79.803
-1.0407	93.5631	47.4637
2.9397	92.7802	-131.2594
39.2081	20.2984	-74.7503
-140.197	60.3981	-19.584
-140.8489	56.8369	160.4821
-131.349	105.038	175.5548
-24.7905	78.5939	167.1537
-21.4265	117.3115	158.3783
146.6258	58.5675	-81.4829
70.2474	63.5444	-118.7524
-146.2158	141.3109	114.0561
-140.6434	38.5415	-20.41
179.4237	21.3203	153.4455
-167.9951	58.7235	136.1524
-64.1423	120.2808	-169.5182
-178.9678	16.0419	-117.3412
117.7024	52.8975	57.8431
-158.818	53.2579	-145.707
-143.0848	52.9988	114.0549
-141.8618	47.4018	-67.7933
72.252	43.4655	95.3207
-20.3787	133.571	123.9545
103.8905	151.6547	-5.7795
25.8298	63.1218	144.9236
24.0502	65.2162	-37.1141
56.3822	107.8622	-32.0786
-33.8071	94.8408	58.5767
-125.5967	98.0347	-94.6224
-130.776	89.4056	108.9595
-154.0503	72.0165	114.887
67.9958	146.7514	104.6808
-3.0521	105.6678	-13.6132
53.5112	168.3697	91.6635
-111.8104	69.3278	-179.8791
-112.9502	68.1435	4.511
-154.6319	73.8028	175.2063
-154.6385	78.623	-6.1798
92.1096	73.3404	-4.7901
35.0816	134.4273	-156.1168
16.8408	95.5813	164.0968
93.1087	156.3441	-74.2799
-162.2229	109.8959	-22.2836
-160.4308	44.9837	-108.1787
-164.7995	153.6745	-70.7803
-111.7072	29.7302	110.4691
-118.4215	25.8289	-52.0644
-27.2815	54.3086	143.1642
-67.3187	48.0857	-169.0168
-166.2636	30.6078	106.9416
101.5275	80.2626	120.6853
-99.7169	27.6839	-25.9426
33.8174	60.9331	-113.4034
39.8855	95.9653	23.197
-104.1739	160.6099	89.703
173.0271	102.3385	143.368
172.4342	105.1183	-35.3662
29.9003	166.0168	-57.3985
139.6991	68.2206	-6.4585
-67.7528	23.5922	28.6288
-36.7754	71.2356	3.6342
-45.7473	137.6118	95.1231
-91.3916	90.8395	-173.8716
125.7673	66.6743	-152.5755
-32.2653	138.775	135.1384
72.1886	107.8139	-18.8439
170.2681	141.7695	-174.0792
-151.3366	58.8386	-80.0279
1.648	141.3965	129.7548
139.2238	32.1382	-146.5507
-169.8664	44.2452	-64.4689
-32.678	74.6434	112.1428
-24.1853	153.3796	-123.2544
-23.1432	152.8507	54.8633
-95.7206	32.2905	-19.3666
-94.3594	28.1987	160.3558
41.1839	93.8321	-159.41
43.4948	64.0804	79.8306
39.5106	64.9515	-99.2362
126.3329	113.415	118.6448
33.8248	86.8395	18.9827
-132.2265	96.5718	83.266
-135.2389	98.2852	-96.7917
-108.0074	47.0472	146.3699
117.5658	43.2571	171.7027
116.9521	45.8592	-7.8599
-148.4703	138.1957	157.2799
137.6903	94.3518	8.6777
127.6996	93.8735	-166.4934
36.1396	66.4728	-18.308
35.6626	65.9784	161.8842
-83.7791	4.3149	-165.3217
-82.4216	8.99	10.2997
-143.2276	61.7474	-159.8914
-142.2847	64.2475	19.6805
156.2851	43.8157	132.7656
-51.3611	145.424	62.8969
175.2757	110.1181	5.0158
4.2832	116.3901	74.1525
-104.2868	129.5102	-153.0185
-146.774	61.0572	114.3877
-98.0318	44.6024	54.9127
-103.0379	47.1148	-123.2409
174.7254	76.9457	-10.6037
170.6206	36.4738	-106.8812
129.9025	79.9955	103.9352
-78.7349	111.1776	-141.331
-130.2579	55.0468	104.9207
36.8894	94.8029	98.5751
31.5177	105.4687	-32.0559
-132.2786	89.3396	25.8668
-36.782	71.4642	-40.8188
-35.9304	68.8687	137.4856
12.7869	136.0257	-24.2942
20.8845	131.5233	158.5017
150.6623	19.8458	148.6366
-37.7223	61.2152	-5.8047
-139.7385	165.3519	-98.6318
-129.2542	165.577	91.5186
-46.5194	169.7591	-52.0891
24.9589	123.5914	69.4777
20.3511	118.3693	-164.376
162.0527	123.6851	21.7414
-93.0425	97.6334	155.2832
172.2415	55.0944	31.4389
168.7469	53.651	-145.6652
132.9403	125.5532	-146.3053
162.7995	43.4192	-95.7343
23.1203	46.0051	-33.9422
-151.5588	99.1111	-1.1489
-133.8659	36.6522	-134.7405
1.8049	32.0765	144.3453
3.1456	33.8381	20.8817
-173.9574	58.9675	145.0888
76.2325	20.6198	60.8275
69.3793	19.4092	-112.732
111.3907	15.4974	24.4339
55.9025	91.0309	-82.7488
93.4998	98.1838	-31.3966
35.3152	72.1611	35.6382
-163.4703	18.7239	-67.743
-85.1968	104.249	58.4625
-51.0664	96.6267	-79.0684
26.4806	110.7457	-121.6821
142.7662	58.4486	-100.5146
6.1132	120.3615	-90.4722
-161.4131	71.0694	99.869
-75.7956	90.9438	-92.006
98.9187	120.3672	-175.8055
96.5631	123.0863	3.2481
-51.4872	100.5636	28.5817
-175.0131	128.5759	13.0944
-151.7771	44.0396	41.611
60.6004	101.8505	-90.9594
114.1767	137.5448	-120.706
73.6494	68.6423	31.3649
79.6092	129.7988	-101.3965
95.7056	41.021	46.2146
89.3746	37.4511	-128.5514
-120.6176	124.5032	-19.0473
60.2039	118.9599	-155.8823
71.6068	119.9072	27.9012
-88.7771	124.4201	-177.061
-37.0318	57.5651	-64.2473
18.0079	30.1759	163.2815
17.9734	88.6643	144.3093
7.8015	99.7775	-34.0917
52.6716	56.2417	-2.3083
131.0091	117.0433	-128.0488
132.6326	142.6812	99.6596
-23.3627	70.1477	155.87
-41.6883	116.9724	106.3559
-46.2427	119.2193	-76.6306
128.068	114.119	117.1417
-15.4017	111.1443	64.8391
19.2736	43.8835	176.6229
-177.5016	144.4994	126.8392
-171.1595	96.1134	177.453
104.7105	40.4201	-168.1956
-120.2067	124.7041	-10.2219
-128.4123	91.6651	89.2571
-44.2416	121.1171	12.2775
-29.0878	27.3201	31.5785
-81.9033	124.3232	-118.5188
-33.9718	94.6243	121.2583
-130.8217	34.4926	145.6651
-136.0899	32.4533	-31.3447
128.6991	101.3505	-156.907
58.2351	60.7887	79.1768
-144.3405	39.505	-29.3759
-142.2085	37.2241	151.7654
-163.4813	95.7267	44.6798
41.9037	149.3678	-88.1236
65.5697	48.3222	-133.0289
-80.3363	133.5792	-7.1879
-51.923	125.9376	64.8229
-34.3453	65.8372	-12.0057
-162.9571	75.5644	148.0395
-167.4435	75.5967	-32.2493
-77.2191	47.653	108.6225
-83.0446	49.6636	-66.5695
164.9043	32.8704	175.8397
129.4825	86.2668	162.3724
-147.9208	64.2801	-57.884
-101.2585	113.3452	-44.6659
-73.8693	91.882	127.2915
80.7661	30.246	130.287
76.8909	31.9642	-46.3943
51.6205	115.5866	70.031
65.8543	128.6695	-154.0248
173.1231	97.1501	23.0856
63.5428	89.0315	-42.2073
48.726	142.7318	-169.8122
43.2864	142.1703	2.1863
-136.9933	50.6793	123.2428
-136.9933	50.6793	123.2428
-73.7464	82.2392	66.9479
34.3913	93.5246	-91.0719
37.0326	93.5595	92.1956
91.2946	102.4632	-99.1724
63.8003	167.7992	47.6267
53.9766	168.0001	-141.1401
-42.8115	74.0887	-169.8917
-92.0739	119.9279	-96.3719
68.6462	106.3045	-169.7969
64.5275	44.4149	12.7983
112.1365	174.3267	70.4517
73.4969	174.5988	-148.021
-29.358	65.3801	-57.6363
-45.6101	50.5656	-78.4466
-125.6213	32.4738	-12.2112
-118.873	24.9638	164.5173
8.4184	125.7549	127.0224
8.4184	125.7549	127.0224
61.3026	128.626	-94.799
66.781	125.1389	98.3421
17.0565	70.9855	-58.4876
-177.8978	80.9354	-105.4067
-28.6056	92.1187	110.9643
106.3491	34.0262	15.0772
-88.294	123.2366	92.2511
6.2839	66.0219	-149.7271
-91.3239	101.7823	144.67
97.7904	60.6381	136.7682
85.6848	38.7666	67.775
-67.8082	98.7483	-94.0382
-64.0024	99.535	87.9737
137.6881	147.9634	-120.9219
-140.3573	117.0438	32.8119
129.5859	30.6488	81.0695
-90.4682	34.8732	-137.7992
18.9305	98.7649	97.6347
34.9616	113.9878	-86.4769
101.0183	97.9499	-146.1763
-140.9686	138.3928	-16.6243
-135.9546	134.5119	167.1695
-109.7147	77.4621	-112.0905
-136.7624	32.1455	122.4229
133.1194	53.6318	-8.0748
121.0393	94.4245	-51.9514
-158.4007	54.2264	-159.6536
-154.5951	60.2999	30.4061
130.8474	11.4824	-151.4659
139.3569	16.0924	20.2622
134.4112	78.0018	135.0492
130.8536	78.7766	-43.1605
-94.5062	51.4744	75.3823
-94.9257	52.4081	-104.3591
-73.2594	164.6575	120.9766
-129.6062	42.5963	173.5336
-40.5728	70.2516	79.4356
-175.4257	106.6762	171.2441
65.9835	142.2953	-155.255
-21.6212	42.6581	-159.0889
178.5977	65.8727	176.26
59.4783	106.4938	-118.7973
167.5467	88.3175	57.6016
-118.8523	146.0264	-34.1026
-100.8243	118.2546	98.2942
-125.2262	74.9856	175.8047
82.5492	51.797	53.8921
-22.9223	111.3983	-84.335
158.7826	60.713	113.7535
-113.9989	97.1244	115.9533
126.4546	114.1512	39.8497
173.6043	52.9011	51.3278
67.4303	33.4711	-111.4015
150.8377	48.0133	89.5966
167.5367	2.5766	-179.3142
-102.1864	106.3764	55.0114
63.9733	17.5488	153.3881
-149.3276	28.6951	92.6922
-154.0416	32.2451	-82.0706
-63.4388	113.9937	-73.0506
-64.9364	108.5845	103.1601
-90.7178	39.3377	-100.3286
-90.4405	41.7301	80.0851
36.6527	118.2513	162.5987
35.6681	120.7457	-17.8862
-152.819	6.2902	-14.5713
165.6973	2.7558	-153.6961
22.7735	102.5079	-64.0246
-62.7733	21.6345	-117.0654
-148.3854	23.5375	131.9019
-150.6228	26.4236	-46.1509
-1.0607	132.2975	-44.8325
28.9088	95.0209	104.0986
178.0308	51.2849	-15.7439
179.3074	47.4408	164.8312
-38.3336	107.184	-29.7265
-38.241	105.1232	151.7057
-11.2884	112.6606	176.5524
31.4373	105.9639	18.4607
71.4342	74.0274	-168.436
73.0999	76.8898	9.7389
-137.4839	125.9092	22.396
0.2532	125.1611	117.5925
-0.494	127.8413	-65.6649
56.0513	150.5095	110.1157
-25.8661	128.2965	-142.554
56.0889	121.7326	-36.2112
55.1716	171.9403	70.359
55.6093	170.9295	-114.8321
25.5696	54.2446	113.3972
167.3097	96.8371	21.6242
163.1839	92.4213	-158.5924
-159.9173	92.0308	135.124
-26.8129	66.5709	22.9243
21.4036	109.3123	171.0498
-179.1524	50.5437	54.9773
57.4975	147.288	51.283
-172.5396	64.8199	-33.2798
127.76	112.0211	-90.2462
-35.3941	101.8425	127.7259
-44.1152	104.4478	-63.8203
-36.9591	83.8121	-138.2089
101.5389	18.731	-153.7649
-85.703	28.9575	-136.7819
52.4813	111.2071	-150.8993
-1.555	143.3548	161.2248
74.1399	51.3794	46.7151
65.4773	52.2732	-127.0699
98.5385	103.0206	-159.5276
-158.9702	66.0315	120.987
-162.5837	66.4471	-58.9634
-170.3873	67.3615	72.7978
-93.292	125.4853	-111.4509
-93.0614	123.0573	70.6177
50.1174	88.6534	150.5176
113.4935	35.3348	80.7545
67.4284	75.4851	-156.602
30.0419	158.9905	-35.9351
33.3848	155.6532	148.5576
159.5664	57.6277	-57.6337
-36.0181	71.0529	13.356
-48.2976	37.0735	-150.4001
-46.2806	40.6194	26.6212
-0.8578	73.3379	157.5046
46.2744	88.1023	132.7797
-88.7811	124.0156	21.7898
-145.5565	67.4449	149.8965
-155.6018	63.7708	-37.1797
-66.4807	83.4233	-12.9498
131.7542	146.0763	47.5305
-24.5465	131.5568	-175.2917
-160.7125	72.0086	135.1057
-90.0598	115.6138	105.9701
-139.783	142.4645	-125.3515
-89.2835	67.5799	173.0485
123.8005	6.3965	-14.8897
150.5387	52.3415	54.0193
-170.358	94.0933	25.1733
-168.5902	85.151	-132.7085
61.6741	32.9487	-74.3931
-155.1964	59.2594	-113.0257
11.9201	77.4289	169.3781
-169.6728	84.1759	-51.014
59.298	106.3735	56.126
54.2465	103.3363	-124.2479
-118.0304	90.0941	-38.2817
-116.3486	88.0623	141.6912
65.1836	82.7055	-148.1107
22.4542	125.8565	-58.311
13.2727	99.291	106.0387
28.1568	72.7027	-72.2
-156.403	96.511	68.7066
123.6466	21.3492	-5.2354
134.3611	66.6256	111.1821
95.1141	69.0318	-37.4041
34.687	97.4094	-166.7844
95.5496	106.1324	-100.7078
92.9574	38.743	105.6176
136.1638	41.8788	-173.7301
134.1952	42.959	6.7273
-3.8986	87.8455	-93.6209
-117.9213	86.0357	-111.2216
57.606	144.9563	31.4645
179.0279	39.3607	100.085
174.3533	43.0071	-75.4948
141.1143	146.2681	83.8784
164.9077	120.4177	9.6973
-51.7821	172.2735	4.9819
95.242	136.2561	108.2707
-54.8473	134.0486	-161.7225
153.9215	111.7409	-33.4842
173.8523	105.7331	-74.1353
101.5884	115.3316	134.6806
106.591	160.7181	64.9356
70.4373	93.8778	100.9246
68.7502	95.0472	-80.613
-175.532	51.2897	175.1929
-58.1403	102.9362	-45.9047
85.5145	159.9915	-168.961
170.6099	37.7254	-76.0545
-174.2202	15.476	115.4421
119.108	81.6284	-108.7514
168.5158	89.3406	106.2896
-92.0722	122.3322	96.8996
-128.2458	73.2436	36.2791
-130.1422	74.1053	-145.8578
-166.0082	172.0675	122.5428
-174.1616	171.372	-67.2251
143.8592	116.043	-104.9305
-57.4657	94.8126	41.8305
142.9769	73.3576	157.1897
76.8014	80.3217	82.4131
-156.3212	112.1563	-64.8653
-153.7355	111.0711	116.0873
54.3597	143.398	70.7153
53.1251	142.6329	-109.4373
162.758	127.0286	-78.9822
166.2656	125.2695	101.6809
-126.6578	96.6806	172.8673
32.0282	27.0285	38.0375
57.9443	49.0228	99.6728
53.5811	51.7789	-77.5444
13.2685	136.5035	125.6686
168.676	57.1645	-140.8784
170.9331	55.4305	40.3296
163.6235	40.7127	-39.7745
-95.5674	119.3996	-158.1515
-138.204	43.4589	22.9872
-101.683	112.6365	118.6275
-106.5639	113.9921	-63.7155
160.5497	162.7563	-68.5994
68.7617	125.7465	15.2428
109.3352	139.8733	-95.1341
50.3809	131.0552	28.5927
-136.2581	117.9638	-42.9786
112.6755	141.7972	-85.2765
110.8229	137.111	51.3884
-123.6197	125.0138	155.5132
-171.6189	42.2909	16.8881
-110.4557	34.1359	-29.8986
-104.4709	107.4635	36.6384
21.1083	114.9975	102.3234
123.5572	39.1967	-72.0999
-161.9195	29.4647	-155.9798
146.4148	96.5643	131.6556
144.3835	98.267	-48.6066
-21.1395	154.4731	86.1454
41.1434	99.2974	77.3586
39.5253	100.2591	-102.76
65.7715	86.3218	43.8125
49.6945	60.7207	-84.5163
-5.8717	94.6239	-27.5476
-77.2269	16.3469	-17.8584
141.7811	101.5864	78.7262
-85.317	89.7932	93.9607
-26.0223	117.9255	163.9754
-21.9601	69.9307	8.5374
-95.4159	37.3625	166.1574
129.9788	36.8934	-111.1711
-101.8349	152.742	11.1555
-34.4091	135.6811	-56.5692
-32.1186	132.1959	125.3921
24.4984	111.5756	-146.0169
42.1749	69.8534	9.8026
1.4764	99.1096	-28.328
-5.3937	118.6367	-161.6337
-22.242	93.4265	82.7541
-56.0586	154.4899	7.7352
-52.2055	152.2676	-168.2139
4.0069	77.6515	148.3561
-175.7429	35.7673	26.8928
-109.163	45.7319	-25.931
-107.4057	43.4003	152.8167
156.0751	47.4175	-127.7195
169.7449	15.1525	-21.8738
178.0596	16.9431	159.3491
-27.9109	96.0597	45.1587
70.975	151.007	-72.8989
91.3263	148.3025	123.9691
-51.9798	148.5059	-100.1212
61.3975	100.8343	-0.2929
-21.0413	118.4679	-122.6933
114.4793	114.4203	161.2894
23.6522	138.2817	174.0906
130.8795	75.7565	-170.5549
-58.8778	99.4146	11.1334
146.415	137.417	-48.8234
150.7839	132.8245	134.9005
-88.569	140.681	110.2621
155.2397	128.4668	-121.0622
15.6867	84.4242	-160.7568
-59.7761	128.3149	32.824
-65.8504	128.3434	-157.1757
-7.7214	75.3314	153.5752
98.3539	158.1952	73.3142
104.0157	53.905	18.6883
-155.2335	87.8374	-54.0023
-5.0686	126.5786	32.5009
-18.9581	23.0275	-156.711
-43.2076	129.9848	131.2639
124.3732	143.8833	53.6928
-42.3783	87.0306	-127.6193
-173.8356	42.2624	-44.2894
90.1826	30.1118	-107.4476
51.6414	109.6808	140.9473
50.4752	106.7672	-43.339
80.946	121.7056	-68.666
97.8943	92.3241	-162.6584
-161.3433	12.0122	-53.2744
31.4478	146.4622	149.3528
-72.2212	18.6202	168.2588
-103.9267	57.0676	-116.0466
4.7006	152.0577	155.1481
-2.4782	153.6894	-31.6316
164.8967	121.5932	120.9706
21.2758	88.3444	-26.7713
-114.581	36.3922	-57.1161
-111.1808	33.8027	118.6943
138.92	116.3121	173.1368
-59.9278	69.9085	5.7343
-61.2554	69.6661	-173.807
74.3526	106.3423	-115.8499
-5.8523	94.9775	52.9523
160.4489	87.0529	159.4926
110.587	61.0112	-125.7839
-109.2667	73.9076	52.1624
9.6892	83.5536	-171.8241
81.3707	98.7308	150.5409
55.5638	118.9574	-49.3751
-33.915	47.0755	34.747
-5.8534	50.6549	-98.3983
-11.3819	65.484	87.4466
-138.3951	135.5593	86.2621
-163.7213	66.0636	37.5743
-168.5148	64.3083	-137.5988
-20.6386	91.1918	-72.1135
85.4085	113.4175	-46.7602
118.4681	3.922	-52.3839
-19.6354	106.2471	3.7155
69.9992	76.0363	-43.2752
71.9236	74.1661	136.2299
-90.2205	64.752	174.3007
-99.6653	56.6046	-21.2469
-94.8492	74.5052	168.4204
173.6268	38.743	171.4415
79.3871	73.4017	14.2834
-76.5532	125.6383	151.9188
-148.5152	78.9291	-45.0463
-27.872	40.6443	-82.2436
-20.5902	168.9827	-29.0691
-0.0076	134.3357	-5.5675
81.46	36.8752	48.4781
-89.3919	151.593	48.7526
83.9426	128.566	36.5022
83.2216	116.7187	-146.5672
89.8826	111.9959	27.5313
139.5664	87.4946	64.9789
135.6436	87.8666	-115.976
-59.5124	73.2112	115.2316
-150.4504	153.8244	45.3701
-156.0558	110.5157	-97.8359
121.7093	46.8466	-122.702
127.1626	48.3829	55.0991
-87.7251	136.0383	104.9853
-5.7788	28.3102	78.5255
-32.337	137.4471	-35.3626
76.0438	111.7402	-109.6601
122.7033	128.5268	-29.1438
-43.0956	84.9964	-49.9733
-19.8444	133.6607	42.7741
-145.8349	120.3125	-158.5506
-142.7344	130.9938	-69.1375
7.188	151.7871	81.2596
-80.5808	156.3849	-99.7444
-70.4931	73.4605	-92.6251
-170.2547	86.8351	-37.2924
-134.6559	49.0623	147.2747
-83.5372	112.5172	-151.5725
5.8323	139.5625	159.1332
-116.7335	110.6318	-58.1276
-138.5085	162.619	11.5362
-177.769	71.8896	110.8793
173.2332	62.8885	-27.9186
71.5141	134.33	88.0734
-76.5707	43.1851	-129.1845
-68.8015	40.7112	47.099
73.4332	15.8717	162.1913
-54.2876	87.6862	-23.2533
-55.4202	80.9665	156.6459
82.741	36.3221	-81.4535
149.9731	19.2883	-105.7674
-105.0397	24.7907	3.9466
-107.9727	27.2522	-170.4913
-143.9359	94.1042	-4.0647
133.7815	115.8599	144.0491
28.7038	98.2145	-4.8041
-168.1386	24.9612	-30.9074
-168.9554	18.2768	151.5331
-72.663	59.0098	14.9288
32.7245	106.724	-40.7417
-63.9747	58.7173	-106.1314
-141.6166	66.4401	177.3123
-135.5173	75.1884	-73.8892
-6.5593	118.9119	-81.2994
36.8941	134.2495	-62.6438
-178.874	46.6979	123.809
174.9644	45.7227	-43.9153
158.0823	87.5585	-37.2043
158.131	83.9444	143.7884
-160.4188	90.6201	28.41
19.9425	102.6235	-46.56
-170.4542	77.4034	92.6183
20.0947	78.0898	13.6409
7.5727	106.0293	-117.7681
